VehID,int,Hr,link_speed_av,NOx,HC,CO,PM,PN,NO,veh_group
6310_201,450878893,450866369,0,5.872918266398932e-4,6.153229352030611e-4,0.0036434123900231956,1.1728402561149847e-5,11216045136.31543,2.620311026208455e-4,car
6310_202,450878893,450866369,0,0.005285626439759039,0.00553790641682755,0.03279071151020876,1.0555562305034863e-4,100944406226.83887,0.0023582799235876096,car
6310_202,450878894,450866369,0,0.002936459133199466,0.0030766146760153055,0.01821706195011598,5.864201280574924e-5,56080225681.577156,0.0013101555131042274,car
6310_202,450878894,450866370,0.14592123786105385,0.046396054304551564,0.04861051188104183,0.28782957881183246,9.26543802330838e-4,886067565768.919,0.020700457107046794,car
6310_202,450878895,450866370,0.04629629850387573,0.0035237509598393594,0.003691937611218367,0.02186047434013917,7.037041536689908e-5,67296270817.89258,0.001572186615725073,car
6310_202,450878895,450866371,0.022095960649577053,0.025840840372155303,0.02707420914893469,0.1603101451610206,5.160497126905933e-4,493505985997.8789,0.011529368515317202,car
6310_203,450878893,450866369,0.11111111640930176,0.002936459133199466,0.0030766146760153055,0.01821706195011598,5.864201280574924e-5,56080225681.577156,0.0013101555131042274,car
6310_204,450878893,450866369,0.2430555522441864,0.002349167306559573,0.0024612917408122444,0.014573649560092782,4.691361024459939e-5,44864180545.26172,0.001048124410483382,car
6310_205,450878893,450866369,0,0.004698334613119146,0.004922583481624489,0.029147299120185564,9.382722048919878e-5,89728361090.52344,0.002096248820966764,car
6310_205,450878894,450866369,0,0.002936459133199466,0.0030766146760153055,0.01821706195011598,5.864201280574924e-5,56080225681.577156,0.0013101555131042274,car
6310_205,450878894,450866370,0,0.020555213932396264,0.02153630273210714,0.12751943365081184,4.104940896402447e-4,392561579771.04004,0.00917108859172959,car
6310_206,450878893,450866369,0,5.872918266398932e-4,6.153229352030611e-4,0.0036434123900231956,1.1728402561149847e-5,11216045136.31543,2.620311026208455e-4,car
6310_207,450878893,450866369,0,0.0011745836532797865,0.0012306458704061222,0.007286824780046391,2.3456805122299695e-5,22432090272.63086,5.24062205241691e-4,car
6310_208,450878893,450866369,0,5.872918266398932e-4,6.153229352030611e-4,0.0036434123900231956,1.1728402561149847e-5,11216045136.31543,2.620311026208455e-4,car
6310_209,450878893,450866369,0,0.002349167306559573,0.0024612917408122444,0.014573649560092782,4.691361024459939e-5,44864180545.26172,0.001048124410483382,car
6310_210,450878893,450866369,0,0.0011745836532797865,0.0012306458704061222,0.007286824780046391,2.3456805122299695e-5,22432090272.63086,5.24062205241691e-4,car
6310_211,450878893,450866369,0,0.0017618754799196797,0.0018459688056091834,0.010930237170069586,3.518520768344954e-5,33648135408.94629,7.860933078625365e-4,car
6310_211,450878894,450866369,0,0.002936459133199466,0.0030766146760153055,0.01821706195011598,5.864201280574924e-5,56080225681.577156,0.0013101555131042274,car
6310_211,450878894,450866370,0.9722222089767456,5.872918266398932e-4,6.153229352030611e-4,0.0036434123900231956,1.1728402561149847e-5,11216045136.31543,2.620311026208455e-4,car
6310_212,450878893,450866369,0,0.0011745836532797865,0.0012306458704061222,0.007286824780046391,2.3456805122299695e-5,22432090272.63086,5.24062205241691e-4,car
6310_213,450878893,450866369,0,0.0011745836532797865,0.0012306458704061222,0.007286824780046391,2.3456805122299695e-5,22432090272.63086,5.24062205241691e-4,car
6310_213,450878894,450866369,0,0.0011745836532797865,0.0012306458704061222,0.007286824780046391,2.3456805122299695e-5,22432090272.63086,5.24062205241691e-4,car
6310_214,450878893,450866369,0,0.0011745836532797865,0.0012306458704061222,0.007286824780046391,2.3456805122299695e-5,22432090272.63086,5.24062205241691e-4,car
6310_214,450878894,450866369,0,0.002349167306559573,0.0024612917408122444,0.014573649560092782,4.691361024459939e-5,44864180545.26172,0.001048124410483382,car
6310_214,450878894,450866370,0,0.0011745836532797865,0.0012306458704061222,0.007286824780046391,2.3456805122299695e-5,22432090272.63086,5.24062205241691e-4,car
6310_215,450878893,450866369,0,5.872918266398932e-4,6.153229352030611e-4,0.0036434123900231956,1.1728402561149847e-5,11216045136.31543,2.620311026208455e-4,car
6310_215,450878894,450866369,0,0.002349167306559573,0.0024612917408122444,0.014573649560092782,4.691361024459939e-5,44864180545.26172,0.001048124410483382,car
6310_215,450878894,450866370,0.8523591960946175,0.06907800731634887,0.04799946587206349,0.2892283922535013,0.001649096040237898,1818501182048.4348,0.03236504999595772,car
6310_216,450878894,450866369,0,0.0011745836532797865,0.0012306458704061222,0.007286824780046391,2.3456805122299695e-5,22432090272.63086,5.24062205241691e-4,car
6310_217,450878894,450866369,0,0.0011745836532797865,0.0012306458704061222,0.007286824780046391,2.3456805122299695e-5,22432090272.63086,5.24062205241691e-4,car
6310_62,450878651,450866127,0.7638888742242541,0.008222085572958506,0.008614521092842855,0.051007773460324736,1.6419763585609785e-4,157024631908.41602,0.003668435436691837,car
6310_62,450878797,450866273,1.1965812009114487,0.015092033550271642,0.008876307996726868,0.05397239056249315,3.7857345063373155e-4,431064863584.245,0.007172673055258199,car
6310_62,450878892,450866368,0.0347222238779068,0.007047501919678719,0.007383875222436734,0.04372094868027834,1.4074083073379817e-4,134592541635.78516,0.003144373231450146,car
6310_62,450878893,450866368,0.1388888955116272,0.0035237509598393594,0.003691937611218367,0.02186047434013917,7.037041536689908e-5,67296270817.89258,0.001572186615725073,car
6310_62,450878893,450866369,0,5.872918266398932e-4,6.153229352030611e-4,0.0036434123900231956,1.1728402561149847e-5,11216045136.31543,2.620311026208455e-4,car
6310_62,450879911,450867387,0.7638888742242541,0.008222085572958506,0.008614521092842855,0.051007773460324736,1.6419763585609785e-4,157024631908.41602,0.003668435436691837,car
6310_64,450878651,450866127,0,0.0017618754799196797,0.0018459688056091834,0.010930237170069586,3.518520768344954e-5,33648135408.94629,7.860933078625365e-4,car
6310_64,450878797,450866273,0,5.872918266398932e-4,6.153229352030611e-4,0.0036434123900231956,1.1728402561149847e-5,11216045136.31543,2.620311026208455e-4,car
6310_64,450878892,450866368,0,5.872918266398932e-4,6.153229352030611e-4,0.0036434123900231956,1.1728402561149847e-5,11216045136.31543,2.620311026208455e-4,car
6310_64,450879911,450867387,0,0.0017618754799196797,0.0018459688056091834,0.010930237170069586,3.518520768344954e-5,33648135408.94629,7.860933078625365e-4,car
6310_65,450878651,450866127,0,0.007047501919678719,0.007383875222436734,0.04372094868027834,1.4074083073379817e-4,134592541635.78516,0.003144373231450146,car
6310_65,450878797,450866273,0.83333334657881,0.009017093665642895,0.005976758788723232,0.0360982713248247,2.1864983146081178e-4,243608564775.65085,0.0042428962264513806,car
6310_65,450878892,450866368,0,5.872918266398932e-4,6.153229352030611e-4,0.0036434123900231956,1.1728402561149847e-5,11216045136.31543,2.620311026208455e-4,car
6310_65,450879911,450867387,0,0.007047501919678719,0.007383875222436734,0.04372094868027834,1.4074083073379817e-4,134592541635.78516,0.003144373231450146,car
6310_66,450878651,450866127,0,0.0011745836532797865,0.0012306458704061222,0.007286824780046391,2.3456805122299695e-5,22432090272.63086,5.24062205241691e-4,car
6310_66,450878797,450866273,0.21825397440365382,0.009467802949052223,0.008761003179016905,0.05211265273302384,2.0192372378928752e-4,204603323758.29718,0.004297627141765767,car
6310_66,450878892,450866368,0.01543209950129191,0.005285626439759039,0.00553790641682755,0.03279071151020876,1.0555562305034863e-4,100944406226.83887,0.0023582799235876096,car
6310_66,450878893,450866368,0.2314814925193787,0.0035237509598393594,0.003691937611218367,0.02186047434013917,7.037041536689908e-5,67296270817.89258,0.001572186615725073,car
6310_66,450878893,450866369,0.008573388611828839,0.047570637957831355,0.049841157751447956,0.29511640359187885,9.500006074531376e-4,908499656041.5498,0.021224519312288484,car
6310_66,450878894,450866369,0,0.002936459133199466,0.0030766146760153055,0.01821706195011598,5.864201280574924e-5,56080225681.577156,0.0013101555131042274,car
6310_66,450878894,450866370,0.6820066242075677,0.054460385841591706,0.04300147336822513,0.2575704050722255,0.0012409294255112085,1324484207588.0305,0.02519133777042027,car
6310_66,450879911,450867387,0,0.0011745836532797865,0.0012306458704061222,0.007286824780046391,2.3456805122299695e-5,22432090272.63086,5.24062205241691e-4,car
6310_67,450878651,450866127,0,0.002349167306559573,0.0024612917408122444,0.014573649560092782,4.691361024459939e-5,44864180545.26172,0.001048124410483382,car
6310_67,450878797,450866273,0,0.0035237509598393594,0.003691937611218367,0.02186047434013917,7.037041536689908e-5,67296270817.89258,0.001572186615725073,car
6310_67,450878892,450866368,0.05952381236212594,0.004111042786479253,0.0043072605464214275,0.025503886730162368,8.209881792804893e-5,78512315954.20801,0.0018342177183459185,car
6310_67,450879911,450867387,0,0.002349167306559573,0.0024612917408122444,0.014573649560092782,4.691361024459939e-5,44864180545.26172,0.001048124410483382,car
6310_69,450878651,450866127,0,0.005285626439759039,0.00553790641682755,0.03279071151020876,1.0555562305034863e-4,100944406226.83887,0.0023582799235876096,car
6310_69,450878797,450866273,0,0.013507712012717544,0.014152427509670405,0.0837984849705335,2.697532589064465e-4,257969038135.25488,0.006026715360279446,car
6310_69,450878892,450866368,0,0.0017618754799196797,0.0018459688056091834,0.010930237170069586,3.518520768344954e-5,33648135408.94629,7.860933078625365e-4,car
6310_69,450879911,450867387,0,0.005285626439759039,0.00553790641682755,0.03279071151020876,1.0555562305034863e-4,100944406226.83887,0.0023582799235876096,car
6310_70,450878651,450866127,0,0.0017618754799196797,0.0018459688056091834,0.010930237170069586,3.518520768344954e-5,33648135408.94629,7.860933078625365e-4,car
6310_70,450878797,450866273,0,5.872918266398932e-4,6.153229352030611e-4,0.0036434123900231956,1.1728402561149847e-5,11216045136.31543,2.620311026208455e-4,car
6310_70,450878892,450866368,0,0.002349167306559573,0.0024612917408122444,0.014573649560092782,4.691361024459939e-5,44864180545.26172,0.001048124410483382,car
6310_70,450879911,450867387,0,0.0017618754799196797,0.0018459688056091834,0.010930237170069586,3.518520768344954e-5,33648135408.94629,7.860933078625365e-4,car
6310_71,450878651,450866127,1.3333333253860475,0.010895893785601234,0.006743347465377589,0.040903575095914135,2.6878137374880616e-4,302982580912.479,0.005157951762010416,car
6310_71,450878797,450866273,0,0.0017618754799196797,0.0018459688056091834,0.010930237170069586,3.518520768344954e-5,33648135408.94629,7.860933078625365e-4,car
6310_71,450878892,450866368,0.0347222238779068,0.002349167306559573,0.0024612917408122444,0.014573649560092782,4.691361024459939e-5,44864180545.26172,0.001048124410483382,car
6310_71,450879911,450867387,1.3333333253860475,0.010895893785601234,0.006743347465377589,0.040903575095914135,2.6878137374880616e-4,302982580912.479,0.005157951762010416,car
6310_72,450878651,450866127,0,0.004111042786479253,0.0043072605464214275,0.025503886730162368,8.209881792804893e-5,78512315954.20801,0.0018342177183459185,car
6310_72,450878797,450866273,0,5.872918266398932e-4,6.153229352030611e-4,0.0036434123900231956,1.1728402561149847e-5,11216045136.31543,2.620311026208455e-4,car
6310_72,450878892,450866368,0,0.0011745836532797865,0.0012306458704061222,0.007286824780046391,2.3456805122299695e-5,22432090272.63086,5.24062205241691e-4,car
6310_72,450879911,450867387,0,0.004111042786479253,0.0043072605464214275,0.025503886730162368,8.209881792804893e-5,78512315954.20801,0.0018342177183459185,car
6310_73,450878651,450866127,0.021367522386404183,0.007634793746318612,0.007999198157639794,0.04736436107030154,1.5246923329494802e-4,145808586772.1006,0.0034064043340709914,car
6310_73,450878797,450866273,0,0.0011745836532797865,0.0012306458704061222,0.007286824780046391,2.3456805122299695e-5,22432090272.63086,5.24062205241691e-4,car
6310_73,450878892,450866368,0,5.872918266398932e-4,6.153229352030611e-4,0.0036434123900231956,1.1728402561149847e-5,11216045136.31543,2.620311026208455e-4,car
6310_73,450879911,450867387,0.021367522386404183,0.007634793746318612,0.007999198157639794,0.04736436107030154,1.5246923329494802e-4,145808586772.1006,0.0034064043340709914,car
6310_74,450878651,450866127,1.207729469174924,0.02595068750453658,0.015615765116016358,0.09482960010321871,6.468042065716319e-4,733576341073.3031,0.012311242659850952,car
6310_74,450878797,450866273,0,0.013507712012717544,0.014152427509670405,0.0837984849705335,2.697532589064465e-4,257969038135.25488,0.006026715360279446,car
6310_74,450878892,450866368,0,0.0011745836532797865,0.0012306458704061222,0.007286824780046391,2.3456805122299695e-5,22432090272.63086,5.24062205241691e-4,car
6310_74,450879911,450867387,1.6631944440305233,0.04849394733228505,0.027551744604669658,0.16794355449216725,0.0012249579215561654,1401327961948.1062,0.023110841303192124,car
6310_75,450878651,450866127,0.01388888955116272,0.005872918266398932,0.006153229352030611,0.03643412390023196,1.1728402561149847e-4,112160451363.15431,0.002620311026208455,car
6310_75,450878797,450866273,0,0.0011745836532797865,0.0012306458704061222,0.007286824780046391,2.3456805122299695e-5,22432090272.63086,5.24062205241691e-4,car
6310_75,450878892,450866368,0,0.0017618754799196797,0.0018459688056091834,0.010930237170069586,3.518520768344954e-5,33648135408.94629,7.860933078625365e-4,car
6310_75,450879911,450867387,0.01388888955116272,0.005872918266398932,0.006153229352030611,0.03643412390023196,1.1728402561149847e-4,112160451363.15431,0.002620311026208455,car
6310_76,450878651,450866127,0.09722222685813903,0.005872918266398932,0.006153229352030611,0.03643412390023196,1.1728402561149847e-4,112160451363.15431,0.002620311026208455,car
6310_76,450878797,450866273,0,0.011745836532797864,0.012306458704061222,0.07286824780046391,2.3456805122299695e-4,224320902726.30862,0.00524062205241691,car
6310_76,450878892,450866368,0,5.872918266398932e-4,6.153229352030611e-4,0.0036434123900231956,1.1728402561149847e-5,11216045136.31543,2.620311026208455e-4,car
6310_76,450878893,450866368,0,5.872918266398932e-4,6.153229352030611e-4,0.0036434123900231956,1.1728402561149847e-5,11216045136.31543,2.620311026208455e-4,car
6310_76,450879911,450867387,0.09722222685813903,0.005872918266398932,0.006153229352030611,0.03643412390023196,1.1728402561149847e-4,112160451363.15431,0.002620311026208455,car
6310_77,450878651,450866127,0,0.005285626439759039,0.00553790641682755,0.03279071151020876,1.0555562305034863e-4,100944406226.83887,0.0023582799235876096,car
6310_77,450878797,450866273,0.19179893959136235,0.012333128359437758,0.012921781639264284,0.0765116601904871,2.462964537841468e-4,235536947862.62402,0.005502653155037756,car
6310_77,450878892,450866368,0,0.0011745836532797865,0.0012306458704061222,0.007286824780046391,2.3456805122299695e-5,22432090272.63086,5.24062205241691e-4,car
6310_77,450878893,450866368,0.5555555820465088,0.0011745836532797865,0.0012306458704061222,0.007286824780046391,2.3456805122299695e-5,22432090272.63086,5.24062205241691e-4,car
6310_77,450879911,450867387,0,0.005285626439759039,0.00553790641682755,0.03279071151020876,1.0555562305034863e-4,100944406226.83887,0.0023582799235876096,car
6310_78,450878651,450866127,0.5128205097638644,0.011364835484802677,0.008437901612659905,0.050670146077880666,2.6554236484433575e-4,288454712156.69055,0.005290278715712559,car
6310_78,450878797,450866273,0,5.872918266398932e-4,6.153229352030611e-4,0.0036434123900231956,1.1728402561149847e-5,11216045136.31543,2.620311026208455e-4,car
6310_78,450878892,450866368,0,5.872918266398932e-4,6.153229352030611e-4,0.0036434123900231956,1.1728402561149847e-5,11216045136.31543,2.620311026208455e-4,car
6310_78,450878893,450866368,0,0.0035237509598393594,0.003691937611218367,0.02186047434013917,7.037041536689908e-5,67296270817.89258,0.001572186615725073,car
6310_78,450878893,450866369,0,0.004698334613119146,0.004922583481624489,0.029147299120185564,9.382722048919878e-5,89728361090.52344,0.002096248820966764,car
6310_78,450879911,450867387,0.5128205097638644,0.011364835484802677,0.008437901612659905,0.050670146077880666,2.6554236484433575e-4,288454712156.69055,0.005290278715712559,car
6310_80,450878651,450866127,0,0.002936459133199466,0.0030766146760153055,0.01821706195011598,5.864201280574924e-5,56080225681.577156,0.0013101555131042274,car
6310_80,450878797,450866273,1.3141025854991033,0.01633775084617044,0.009022790074523168,0.055077269735345345,4.162995373811814e-4,478643554419.61835,0.007801864718593203,car
6310_80,450878892,450866368,0,5.872918266398932e-4,6.153229352030611e-4,0.0036434123900231956,1.1728402561149847e-5,11216045136.31543,2.620311026208455e-4,car
6310_80,450878893,450866368,0,0.0017618754799196797,0.0018459688056091834,0.010930237170069586,3.518520768344954e-5,33648135408.94629,7.860933078625365e-4,car
6310_80,450879911,450867387,0,0.002936459133199466,0.0030766146760153055,0.01821706195011598,5.864201280574924e-5,56080225681.577156,0.0013101555131042274,car
6310_81,450878651,450866127,0,0.010571252879518078,0.0110758128336551,0.06558142302041751,2.1111124610069727e-4,201888812453.67773,0.004716559847175219,car
6310_81,450878797,450866273,0,0.012333128359437758,0.012921781639264284,0.0765116601904871,2.462964537841468e-4,235536947862.62402,0.005502653155037756,car
6310_81,450878892,450866368,0,5.872918266398932e-4,6.153229352030611e-4,0.0036434123900231956,1.1728402561149847e-5,11216045136.31543,2.620311026208455e-4,car
6310_81,450878893,450866368,0,5.872918266398932e-4,6.153229352030611e-4,0.0036434123900231956,1.1728402561149847e-5,11216045136.31543,2.620311026208455e-4,car
6310_81,450879911,450867387,0.3179012311829461,0.026428132198795196,0.02768953208413775,0.1639535575510438,5.277781152517432e-4,504722031134.19434,0.011791399617938047,car
6310_81,450879912,450867387,0.3703703681627909,0.0017618754799196797,0.0018459688056091834,0.010930237170069586,3.518520768344954e-5,33648135408.94629,7.860933078625365e-4,car
6310_85,450878651,450866127,0,0.0017618754799196797,0.0018459688056091834,0.010930237170069586,3.518520768344954e-5,33648135408.94629,7.860933078625365e-4,car
6310_85,450878797,450866273,0,5.872918266398932e-4,6.153229352030611e-4,0.0036434123900231956,1.1728402561149847e-5,11216045136.31543,2.620311026208455e-4,car
6310_85,450878893,450866368,0,0.0017618754799196797,0.0018459688056091834,0.010930237170069586,3.518520768344954e-5,33648135408.94629,7.860933078625365e-4,car
6310_85,450878893,450866369,1.0888889145851135,0.028363856698724647,0.016992148028751836,0.10321242464480583,7.078816502913797e-4,803496901735.3367,0.013460784674938246,car
6310_85,450879911,450867387,0,0.0017618754799196797,0.0018459688056091834,0.010930237170069586,3.518520768344954e-5,33648135408.94629,7.860933078625365e-4,car
6310_87,450878651,450866127,0.04629629850387573,0.0017618754799196797,0.0018459688056091834,0.010930237170069586,3.518520768344954e-5,33648135408.94629,7.860933078625365e-4,car
6310_87,450878797,450866273,1.6493055671453476,0.01942679192467786,0.011023749645384474,0.0672137935132052,4.904151038111556e-4,560900744466.665,0.009259540961917154,car
6310_87,450878893,450866368,0,0.0011745836532797865,0.0012306458704061222,0.007286824780046391,2.3456805122299695e-5,22432090272.63086,5.24062205241691e-4,car
6310_87,450878893,450866369,0,0.0017618754799196797,0.0018459688056091834,0.010930237170069586,3.518520768344954e-5,33648135408.94629,7.860933078625365e-4,car
6310_87,450879911,450867387,0.04629629850387573,0.0017618754799196797,0.0018459688056091834,0.010930237170069586,3.518520768344954e-5,33648135408.94629,7.860933078625365e-4,car
6310_88,450878651,450866127,1.408730183328901,0.018183557908684707,0.009785932054257691,0.05984149540884759,4.659432534784263e-4,537600191053.0148,0.00869974840857388,car
6310_88,450878797,450866273,0,0.008222085572958506,0.008614521092842855,0.051007773460324736,1.6419763585609785e-4,157024631908.41602,0.003668435436691837,car
6310_88,450878893,450866368,0,0.0011745836532797865,0.0012306458704061222,0.007286824780046391,2.3456805122299695e-5,22432090272.63086,5.24062205241691e-4,car
6310_88,450878893,450866369,0,0.014682295665997332,0.015383073380076526,0.0910853097505799,2.932100640287462e-4,280401128407.88574,0.0065507775655211375,car
6310_88,450879911,450867387,1.6081871609938772,0.02733864488475769,0.01359391676698573,0.08357055419510703,7.130684543841917e-4,831447888928.2927,0.013150679082154056,car
6310_90,450878651,450866127,0,0.007047501919678719,0.007383875222436734,0.04372094868027834,1.4074083073379817e-4,134592541635.78516,0.003144373231450146,car
6310_90,450878797,450866273,0.019841270787375312,0.004111042786479253,0.0043072605464214275,0.025503886730162368,8.209881792804893e-5,78512315954.20801,0.0018342177183459185,car
6310_90,450878893,450866369,0,0.0011745836532797865,0.0012306458704061222,0.007286824780046391,2.3456805122299695e-5,22432090272.63086,5.24062205241691e-4,car
6310_90,450879911,450867387,0.07478632835241464,0.022904381238955836,0.023997594472919385,0.14209308321090464,4.57407699884844e-4,437425760316.30176,0.010219213002212974,car
6310_90,450879912,450867387,0,0.0017618754799196797,0.0018459688056091834,0.010930237170069586,3.518520768344954e-5,33648135408.94629,7.860933078625365e-4,car
6310_91,450878651,450866127,0,0.002349167306559573,0.0024612917408122444,0.014573649560092782,4.691361024459939e-5,44864180545.26172,0.001048124410483382,car
6310_91,450878797,450866273,0.9595959511670199,0.010215911091195363,0.0072099362968349465,0.043415268430185616,2.4246495041429592e-4,266347224994.23456,0.004779571345666049,car
6310_91,450878893,450866369,0,0.0011745836532797865,0.0012306458704061222,0.007286824780046391,2.3456805122299695e-5,22432090272.63086,5.24062205241691e-4,car
6310_91,450879911,450867387,0,0.002349167306559573,0.0024612917408122444,0.014573649560092782,4.691361024459939e-5,44864180545.26172,0.001048124410483382,car
6310_96,450878651,450866127,0.1215277761220932,0.004698334613119146,0.004922583481624489,0.029147299120185564,9.382722048919878e-5,89728361090.52344,0.002096248820966764,car
6310_96,450878797,450866273,0,5.872918266398932e-4,6.153229352030611e-4,0.0036434123900231956,1.1728402561149847e-5,11216045136.31543,2.620311026208455e-4,car
6310_96,450878893,450866369,0,0.046396054304551564,0.04861051188104183,0.28782957881183246,9.26543802330838e-4,886067565768.919,0.020700457107046794,car
6310_96,450878894,450866369,0,0.002936459133199466,0.0030766146760153055,0.01821706195011598,5.864201280574924e-5,56080225681.577156,0.0013101555131042274,car
6310_96,450878894,450866370,0,0.047570637957831355,0.049841157751447956,0.29511640359187885,9.500006074531376e-4,908499656041.5498,0.021224519312288484,car
6310_96,450878895,450866370,0,0.0035237509598393594,0.003691937611218367,0.02186047434013917,7.037041536689908e-5,67296270817.89258,0.001572186615725073,car
6310_96,450878895,450866371,0.00347222238779068,0.046983346131191456,0.04922583481624489,0.29147299120185566,9.382722048919878e-4,897283610905.2345,0.02096248820966764,car
6310_96,450878896,450866371,0,0.0035237509598393594,0.003691937611218367,0.02186047434013917,7.037041536689908e-5,67296270817.89258,0.001572186615725073,car
6310_96,450878896,450866372,0,0.047570637957831355,0.049841157751447956,0.29511640359187885,9.500006074531376e-4,908499656041.5498,0.021224519312288484,car
6310_96,450878897,450866372,0,0.0011745836532797865,0.0012306458704061222,0.007286824780046391,2.3456805122299695e-5,22432090272.63086,5.24062205241691e-4,car
6310_96,450879911,450867387,0.1215277761220932,0.004698334613119146,0.004922583481624489,0.029147299120185564,9.382722048919878e-5,89728361090.52344,0.002096248820966764,car
6310_98,450878651,450866127,0,0.0011745836532797865,0.0012306458704061222,0.007286824780046391,2.3456805122299695e-5,22432090272.63086,5.24062205241691e-4,car
6310_98,450878797,450866273,0,0.0017618754799196797,0.0018459688056091834,0.010930237170069586,3.518520768344954e-5,33648135408.94629,7.860933078625365e-4,car
6310_98,450878893,450866369,0.08333333134651183,0.005872918266398932,0.006153229352030611,0.03643412390023196,1.1728402561149847e-4,112160451363.15431,0.002620311026208455,car
6310_98,450879911,450867387,0,0.0011745836532797865,0.0012306458704061222,0.007286824780046391,2.3456805122299695e-5,22432090272.63086,5.24062205241691e-4,car
6310_99,450878651,450866127,0,0.0017618754799196797,0.0018459688056091834,0.010930237170069586,3.518520768344954e-5,33648135408.94629,7.860933078625365e-4,car
6310_99,450878797,450866273,0,0.0011745836532797865,0.0012306458704061222,0.007286824780046391,2.3456805122299695e-5,22432090272.63086,5.24062205241691e-4,car
6310_99,450878893,450866369,0,0.002936459133199466,0.0030766146760153055,0.01821706195011598,5.864201280574924e-5,56080225681.577156,0.0013101555131042274,car
6310_99,450879911,450867387,0,0.0017618754799196797,0.0018459688056091834,0.010930237170069586,3.518520768344954e-5,33648135408.94629,7.860933078625365e-4,car
